file_name,shape,color,name,ndc11
3690.jpg, ROUND, WHITE,Sulfamethoxazole 400 MG / Trimethoprim 80 MG Oral Tablet,61971-0115-05
3691.jpg, ROUND, WHITE,Hydrocodone Bitartrate 7.5 MG / Ibuprofen 200 MG Oral Tablet,62037-0524-05
3692.jpg, CAPSULE, WHITE,Potassium Chloride 8 MEQ Extended Release Oral Capsule,62037-0559-01
3693.jpg, CAPSULE, BLUE,Potassium Chloride 10 MEQ Extended Release Oral Capsule,62037-0560-05
3694.jpg, OVAL, WHITE,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,62037-0571-10
3695.jpg, OVAL, YELLOW,24 HR Metformin hydrochloride 750 MG Extended Release Oral Tablet,62037-0577-01
3696.jpg, CAPSULE," YELLOW, ORANGE",24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Cartia],62037-0598-05
3697.jpg, CAPSULE, GREEN,Omeprazole 40 MG Delayed Release Oral Capsule,62037-0640-30
3698.jpg, ROUND, WHITE,Metformin hydrochloride 500 MG Oral Tablet,62037-0674-10
3699.jpg, ROUND, WHITE,Metformin hydrochloride 850 MG Oral Tablet,62037-0675-01
3700.jpg, CAPSULE," BLUE, WHITE",24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Taztia],62037-0697-30
3701.jpg, CAPSULE," PINK, BLUE",24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Taztia],62037-0698-90
3702.jpg, CAPSULE, BLUE,24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Taztia],62037-0700-30
3703.jpg, OVAL, WHITE,Microencapsulated Potassium Chloride 10 MEQ Extended Release Oral Tablet,62037-0710-01
3704.jpg, ROUND, WHITE,Lovastatin 10 MG Oral Tablet,62037-0791-60
3705.jpg, ROUND, WHITE,Lovastatin 40 MG Oral Tablet,62037-0793-60
3706.jpg, OVAL, WHITE,24 HR metoprolol succinate 25 MG Extended Release Oral Tablet,62037-0830-10
3707.jpg, ROUND, WHITE,24 HR metoprolol succinate 50 MG Extended Release Oral Tablet,62037-0831-10
3708.jpg, OVAL, WHITE,24 HR metoprolol succinate 200 MG Extended Release Oral Tablet,62037-0833-01
3709.jpg, ROUND, WHITE,Famotidine 40 MG Oral Tablet,62037-0956-10
3710.jpg, OVAL, WHITE,Microencapsulated Potassium Chloride 20 MEQ Extended Release Oral Tablet,62037-0999-10
3711.jpg, ROUND, WHITE,Isosorbide Mononitrate 10 MG Oral Tablet,62175-0106-01
3712.jpg, ROUND, WHITE,Isosorbide Mononitrate 20 MG Oral Tablet,62175-0107-01
3713.jpg, CAPSULE, WHITE,Omeprazole 10 MG Delayed Release Oral Capsule,62175-0114-32
3714.jpg, OVAL, WHITE,24 HR Isosorbide Mononitrate 60 MG Extended Release Oral Tablet,62175-0119-37
3715.jpg, OVAL, WHITE,24 HR Isosorbide Mononitrate 120 MG Extended Release Oral Tablet,62175-0129-37
3716.jpg, CAPSULE, YELLOW,Omeprazole 40 MG Delayed Release Oral Capsule,62175-0136-32
3717.jpg, OVAL, WHITE,pantoprazole 20 MG Delayed Release Oral Tablet,62175-0180-46
3718.jpg, ROUND, RED,24 HR Nifedipine 90 MG Extended Release Oral Tablet,62175-0262-37
3719.jpg, ROUND, WHITE,24 HR Oxybutynin chloride 5 MG Extended Release Oral Tablet,62175-0270-37
3720.jpg, ROUND, WHITE,24 HR Oxybutynin chloride 10 MG Extended Release Oral Tablet,62175-0271-37
3721.jpg, ROUND, WHITE,24 HR Oxybutynin chloride 15 MG Extended Release Oral Tablet,62175-0272-37
3722.jpg, ROUND, BLUE,Rabeprazole sodium 20 MG Delayed Release Oral Tablet,62175-0302-46
3723.jpg, CAPSULE," WHITE, PURPLE",24 HR Verapamil hydrochloride 100 MG Extended Release Oral Capsule,62175-0485-37
3724.jpg, CAPSULE," PINK, PINK",24 HR Verapamil hydrochloride 200 MG Extended Release Oral Capsule,62175-0486-37
3725.jpg, CAPSULE," PURPLE, PINK",24 HR Verapamil hydrochloride 300 MG Extended Release Oral Capsule,62175-0487-37
3726.jpg, OVAL, WHITE,pantoprazole 40 MG Delayed Release Oral Tablet,62175-0617-43
3727.jpg, OVAL, GRAY,Memantine hydrochloride 10 MG Oral Tablet,62332-0076-60
3728.jpg, OVAL, YELLOW,avanafil 50 MG Oral Tablet [Stendra],62541-0301-30
3729.jpg, OVAL, YELLOW,avanafil 100 MG Oral Tablet [Stendra],62541-0302-30
3730.jpg, OVAL, YELLOW,avanafil 200 MG Oral Tablet [Stendra],62541-0303-30
3731.jpg, OVAL, WHITE,Fluvoxamine Maleate 25 MG Oral Tablet,62559-0158-01
3732.jpg, OVAL, YELLOW,Fluvoxamine Maleate 50 MG Oral Tablet,62559-0159-01
3733.jpg, OVAL, BROWN,Fluvoxamine Maleate 100 MG Oral Tablet,62559-0160-01
3734.jpg, OVAL, GREEN,"Estrogens, Esterified (USP) 0.625 MG / Methyltestosterone 1.25 MG Oral Tablet",62559-1507-00
3735.jpg, CAPSULE," BLUE, GREEN",24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule,62584-0975-90
3736.jpg, CAPSULE, GREEN,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule,62584-0976-01
3737.jpg, ROUND, YELLOW,Digoxin 0.125 MG Oral Tablet,62584-0989-01
3738.jpg, ROUND, WHITE,Digoxin 0.25 MG Oral Tablet,62584-0990-01
3739.jpg, OVAL, WHITE,Ondansetron 4 MG Oral Tablet,62756-0130-01
3740.jpg, OVAL, YELLOW,Ondansetron 8 MG Oral Tablet,62756-0131-01
3741.jpg, OVAL, WHITE,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,62756-0142-02
3742.jpg, OVAL, RED,24 HR Metformin hydrochloride 750 MG Extended Release Oral Tablet,62756-0143-01
3743.jpg, CAPSULE, ORANGE,rivastigmine 3 MG Oral Capsule,62756-0146-86
3744.jpg, CAPSULE, ORANGE,rivastigmine 4.5 MG Oral Capsule,62756-0147-86
3745.jpg, OVAL, YELLOW,oxcarbazepine 150 MG Oral Tablet,62756-0183-88
3746.jpg, OVAL, YELLOW,oxcarbazepine 300 MG Oral Tablet,62756-0184-18
3747.jpg, OVAL, YELLOW,oxcarbazepine 600 MG Oral Tablet,62756-0185-88
3748.jpg, OVAL, WHITE,gabapentin 800 MG Oral Tablet,62756-0204-03
3749.jpg, CAPSULE," WHITE, GRAY",zonisamide 50 MG Oral Capsule,62756-0259-02
3750.jpg, OVAL, WHITE,Ondansetron 8 MG Disintegrating Oral Tablet,62756-0356-60
3751.jpg, OVAL, PINK,Hydrochlorothiazide 25 MG / Metoprolol Tartrate 100 MG Oral Tablet,62756-0368-88
3752.jpg, OVAL, YELLOW,Hydrochlorothiazide 25 MG / Metoprolol Tartrate 50 MG Oral Tablet,62756-0370-88
3753.jpg, CAPSULE, WHITE,Phenytoin sodium 100 MG Extended Release Oral Capsule,62756-0402-03
3754.jpg, ROUND, WHITE,Lithium Carbonate 300 MG Oral Tablet,62756-0430-88
3755.jpg, ROUND, YELLOW,letrozole 2.5 MG Oral Tablet,62756-0511-83
3756.jpg, OVAL, BLUE,Carbidopa 25 MG / Levodopa 250 MG Oral Tablet,62756-0519-13
3757.jpg, ROUND, BLUE,desloratadine 5 MG Oral Tablet,62756-0523-88
3758.jpg, OVAL, YELLOW,olanzapine 5 MG Oral Tablet,62756-0552-88
3759.jpg, OVAL, YELLOW,olanzapine 10 MG Oral Tablet,62756-0554-88
3760.jpg, ROUND, YELLOW,topiramate 100 MG Oral Tablet,62756-0711-86
3761.jpg, ROUND, BROWN,topiramate 200 MG Oral Tablet,62756-0712-86
3762.jpg, OVAL, ORANGE,Divalproex Sodium 250 MG Delayed Release Oral Tablet,62756-0797-88
3763.jpg, OVAL, PINK,Divalproex Sodium 500 MG Delayed Release Oral Tablet,62756-0798-13
3764.jpg, ROUND, YELLOW,Rabeprazole sodium 20 MG Delayed Release Oral Tablet [Aciphex],62856-0243-30
3765.jpg, ROUND, RED,Donepezil hydrochloride 23 MG Oral Tablet [Aricept],62856-0247-90
3766.jpg, OVAL, PINK,rufinamide 200 MG Oral Tablet [Banzel],62856-0582-52
3767.jpg, OVAL, PINK,rufinamide 400 MG Oral Tablet [Banzel],62856-0583-52
3768.jpg, OVAL, BLUE,Nelfinavir 250 MG Oral Tablet [Viracept],63010-0010-30
3769.jpg, OVAL, WHITE,Nelfinavir 625 MG Oral Tablet [Viracept],63010-0027-70
3770.jpg, OVAL, BLACK,Ascorbic Acid 100 MG / Biotin 0.15 MG / Calcium Pantothenate 5 MG / Folic Acid 1 MG / Niacin 20 MG / pyridoxine 10 MG / Riboflavin 1.7 MG / Thiamine Mononitrate 1.5 MG / Vitamin B 12 0.006 MG Oral Capsule,63044-0622-01
3771.jpg, OVAL, RED,-,63044-0631-19
3772.jpg, ROUND, WHITE,Sumatriptan 25 MG Oral Tablet,63304-0097-11
3773.jpg, ROUND, WHITE,Sumatriptan 50 MG Oral Tablet,63304-0098-11
3774.jpg, OVAL, WHITE,Sertraline 50 MG Oral Tablet,63304-0165-30
3775.jpg, DIAMOND, PINK,24 HR Desvenlafaxine 50 MG Extended Release Oral Tablet,63304-0191-30
3776.jpg, DIAMOND, BROWN,24 HR Desvenlafaxine 100 MG Extended Release Oral Tablet,63304-0192-30
3777.jpg, OVAL, ORANGE,Calcitriol 0.0005 MG Oral Capsule,63304-0240-01
3778.jpg, OVAL, WHITE,Ondansetron 4 MG Oral Tablet,63304-0458-30
3779.jpg, OVAL, YELLOW,Ondansetron 8 MG Oral Tablet,63304-0459-30
3780.jpg, CAPSULE, WHITE,cevimeline 30 MG Oral Capsule,63304-0479-01
3781.jpg, OVAL, WHITE,Acyclovir 400 MG Oral Tablet,63304-0504-01
3782.jpg, ROUND, YELLOW,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet,63304-0537-01
3783.jpg, ROUND, WHITE,Allopurinol 100 MG Oral Tablet,63304-0539-10
3784.jpg, ROUND, ORANGE,Allopurinol 300 MG Oral Tablet,63304-0540-05
3785.jpg, ROUND, BROWN,Clorazepate Dipotassium 7.5 MG Oral Tablet,63304-0553-05
3786.jpg, ROUND, WHITE,Metoprolol Tartrate 25 MG Oral Tablet,63304-0579-01
3787.jpg, OVAL, WHITE,Amlodipine 5 MG / atorvastatin 40 MG Oral Tablet,63304-0589-30
3788.jpg, ROUND, WHITE,Furosemide 80 MG Oral Tablet,63304-0626-05
3789.jpg, CAPSULE, BLUE,Clindamycin 300 MG Oral Capsule,63304-0693-01
3790.jpg, CAPSULE, WHITE,Minocycline 50 MG Oral Capsule,63304-0694-01
3791.jpg, CAPSULE, GRAY,Minocycline 75 MG Oral Capsule,63304-0695-01
3792.jpg, CAPSULE," GRAY, WHITE",Minocycline 100 MG Oral Capsule,63304-0696-05
3793.jpg, OVAL, WHITE,Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet,63304-0713-20
3794.jpg, OVAL, PINK,Amoxicillin 875 MG Oral Tablet,63304-0763-01
3795.jpg, ROUND, WHITE,Lorazepam 0.5 MG Oral Tablet,63304-0772-05
3796.jpg, ROUND, WHITE,Flecainide Acetate 50 MG Oral Tablet,63304-0794-01
3797.jpg, OVAL, WHITE,atorvastatin 10 MG Oral Tablet,63304-0827-90
3798.jpg, OVAL, WHITE,atorvastatin 40 MG Oral Tablet,63304-0829-90
3799.jpg, OVAL, WHITE,atorvastatin 80 MG Oral Tablet,63304-0830-90
3800.jpg, OVAL, WHITE,Metoclopramide 5 MG Oral Tablet,63304-0845-01
3801.jpg, OVAL, WHITE,Fenofibrate 54 MG Oral Tablet,63304-0900-90
3802.jpg, OVAL, WHITE,Fenofibrate 160 MG Oral Tablet,63304-0901-90
3803.jpg, ROUND, WHITE,Eszopiclone 2 MG Oral Tablet [Lunesta],63402-0191-10
3804.jpg, ROUND, BLUE,Eszopiclone 3 MG Oral Tablet [Lunesta],63402-0193-10
3805.jpg, ROUND, WHITE,Lurasidone Hydrochloride 20 MG Oral Tablet [Latuda],63402-0302-30
3806.jpg, ROUND, WHITE,Lurasidone Hydrochloride 40 MG Oral Tablet [Latuda],63402-0304-30
3807.jpg, OVAL, WHITE,Lurasidone Hydrochloride 60 MG Oral Tablet [Latuda],63402-0306-30
3808.jpg, OVAL, GREEN,Lurasidone Hydrochloride 80 MG Oral Tablet [Latuda],63402-0308-30
3809.jpg, OVAL, WHITE,Lurasidone Hydrochloride 120 MG Oral Tablet [Latuda],63402-0312-30
3810.jpg, OVAL, WHITE,modafinil 100 MG Oral Tablet [Provigil],63459-0101-30
3811.jpg, OVAL, WHITE,modafinil 200 MG Oral Tablet [Provigil],63459-0201-30
3812.jpg, ROUND, WHITE,armodafinil 50 MG Oral Tablet [Nuvigil],63459-0205-30
3813.jpg, OVAL, WHITE,armodafinil 150 MG Oral Tablet [Nuvigil],63459-0215-30
3814.jpg, RECTANGLE, WHITE,armodafinil 200 MG Oral Tablet [Nuvigil],63459-0220-30
3815.jpg, OVAL, WHITE,armodafinil 250 MG Oral Tablet [Nuvigil],63459-0225-30
3816.jpg, ROUND, ORANGE,Tiagabine hydrochloride 2 MG Oral Tablet [Gabitril],63459-0402-30
3817.jpg, ROUND, YELLOW,Tiagabine hydrochloride 4 MG Oral Tablet [Gabitril],63459-0404-30
3818.jpg, OVAL, GREEN,Tiagabine hydrochloride 12 MG Oral Tablet [Gabitril],63459-0412-30
3819.jpg, OVAL, BLUE,Tiagabine hydrochloride 16 MG Oral Tablet [Gabitril],63459-0416-30
3820.jpg, BULLET, WHITE,Fentanyl 0.2 MG Oral Lozenge [Actiq],63459-0502-30
3821.jpg, BULLET, WHITE,Fentanyl 0.4 MG Oral Lozenge [Actiq],63459-0504-30
3822.jpg, BULLET, WHITE,Fentanyl 0.6 MG Oral Lozenge [Actiq],63459-0506-30
3823.jpg, BULLET, WHITE,Fentanyl 0.8 MG Oral Lozenge [Actiq],63459-0508-30
3824.jpg, BULLET, WHITE,Fentanyl 1.2 MG Oral Lozenge [Actiq],63459-0512-30
3825.jpg, BULLET, WHITE,Fentanyl 1.6 MG Oral Lozenge [Actiq],63459-0516-30
3826.jpg, ROUND, WHITE,Fentanyl 0.1 MG Buccal Tablet [Fentora],63459-0541-28
3827.jpg, ROUND, WHITE,Fentanyl 0.2 MG Buccal Tablet [Fentora],63459-0542-28
3828.jpg, ROUND, WHITE,Fentanyl 0.4 MG Buccal Tablet [Fentora],63459-0544-28
3829.jpg, ROUND, WHITE,Fentanyl 0.6 MG Buccal Tablet [Fentora],63459-0546-28
3830.jpg, ROUND, WHITE,Fentanyl 0.8 MG Buccal Tablet [Fentora],63459-0548-28
3831.jpg, CAPSULE, ORANGE,24 HR Cyclobenzaprine hydrochloride 15 MG Extended Release Oral Capsule [Amrix],63459-0700-60
3832.jpg, CAPSULE," BLUE, RED",24 HR Cyclobenzaprine hydrochloride 30 MG Extended Release Oral Capsule [Amrix],63459-0701-60
3833.jpg, ROUND, WHITE,frovatriptan 2.5 MG Oral Tablet [Frova],63481-0025-09
3834.jpg, OVAL," WHITE, BLUE",12 HR Guaifenesin 600 MG Extended Release Oral Tablet [Mucinex],63824-0008-69
3835.jpg, OVAL," ORANGE, WHITE",12 HR Guaifenesin 600 MG / Pseudoephedrine Hydrochloride 60 MG Extended Release Oral Tablet [Mucinex D],63824-0057-36
3836.jpg, ROUND, YELLOW,Folic Acid 1 MG Oral Tablet,64125-0127-10
3837.jpg, ROUND, ORANGE,Hydrochlorothiazide 50 MG Oral Tablet,64125-0130-10
3838.jpg, ROUND, WHITE,benztropine mesylate 0.5 MG Oral Tablet,64125-0136-01
3839.jpg, OVAL, WHITE,benztropine mesylate 1 MG Oral Tablet,64125-0137-10
3840.jpg, ROUND, WHITE,benztropine mesylate 2 MG Oral Tablet,64125-0138-01
3841.jpg, ROUND, WHITE,Glycopyrrolate 2 MG Oral Tablet,64125-0140-01
3842.jpg, OVAL, YELLOW,Levofloxacin 500 MG Oral Tablet,64376-0131-01
3843.jpg, OVAL, BLUE,Levetiracetam 250 MG Oral Tablet,64376-0136-05
3844.jpg, OVAL, WHITE,Methscopolamine 5 MG Oral Tablet,64376-0604-61
3845.jpg, ROUND, WHITE,Methimazole 5 MG Oral Tablet,64376-0655-01
3846.jpg, CAPSULE, GREEN,Chlordiazepoxide Hydrochloride 5 MG / Clidinium bromide 2.5 MG Oral Capsule,64376-0808-01
3847.jpg, ROUND, ORANGE,Hydralazine Hydrochloride 25 MG Oral Tablet,64380-0734-06
3848.jpg, ROUND, ORANGE,Hydralazine Hydrochloride 50 MG Oral Tablet,64380-0735-06
3849.jpg, OVAL, GREEN,Ergocalciferol 50000 UNT Oral Capsule,64380-0737-06
3850.jpg, RECTANGLE, WHITE,buspirone hydrochloride 5 MG Oral Tablet,64380-0741-08
3851.jpg, RECTANGLE, WHITE,buspirone hydrochloride 10 MG Oral Tablet,64380-0742-08
3852.jpg, RECTANGLE, WHITE,buspirone hydrochloride 15 MG Oral Tablet,64380-0743-18
3853.jpg, ROUND, WHITE,Acarbose 25 MG Oral Tablet,64380-0758-06
3854.jpg, ROUND, WHITE,Acarbose 50 MG Oral Tablet,64380-0759-06
3855.jpg, CAPSULE," BLUE, TURQUOISE",24 HR Diltiazem Hydrochloride 180 MG Extended Release Capsule [Cardizem],64455-0796-42
3856.jpg, CAPSULE," BLUE, WHITE",24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Cardizem],64455-0799-42
3857.jpg, OVAL, ORANGE,entacapone 200 MG Oral Tablet,64679-0781-02
3858.jpg, ROUND, WHITE,Captopril 50 MG Oral Tablet,64679-0904-02
3859.jpg, OVAL, WHITE,Ranitidine 300 MG Oral Tablet,64679-0907-04
3860.jpg, ROUND, WHITE,Cefuroxime 250 MG Oral Tablet,64679-0921-01
3861.jpg, OVAL, WHITE,Cefuroxime 500 MG Oral Tablet,64679-0922-01
3862.jpg, ROUND, WHITE,Lisinopril 2.5 MG Oral Tablet,64679-0927-01
3863.jpg, ROUND, WHITE,Lisinopril 5 MG Oral Tablet,64679-0928-01
3864.jpg, ROUND, WHITE,Lisinopril 10 MG Oral Tablet,64679-0929-01
3865.jpg, RECTANGLE, BROWN,Famotidine 20 MG Oral Tablet,64679-0936-03
3866.jpg, RECTANGLE, WHITE,Famotidine 40 MG Oral Tablet,64679-0937-03
3867.jpg, CAPSULE, WHITE,zonisamide 25 MG Oral Capsule,64679-0945-01
3868.jpg, CAPSULE," WHITE, GRAY",zonisamide 50 MG Oral Capsule,64679-0946-01
3869.jpg, ROUND, RED,Lisinopril 30 MG Oral Tablet,64679-0953-01
3870.jpg, OVAL, WHITE,Clarithromycin 250 MG Oral Tablet,64679-0954-01
3871.jpg, OVAL, PINK,Bethanechol Chloride 10 MG Oral Tablet,64679-0966-01
3872.jpg, OVAL, YELLOW,Bethanechol Chloride 50 MG Oral Tablet,64679-0968-01
3873.jpg, ROUND, YELLOW,Glyburide 2.5 MG Oral Tablet,64720-0124-10
3874.jpg, ROUND, ORANGE,metaxalone 400 MG Oral Tablet,64720-0126-10
3875.jpg, OVAL, ORANGE,methenamine hippurate 1000 MG Oral Tablet,64720-0139-10
3876.jpg, ROUND, WHITE,doxycycline hyclate 20 MG Oral Tablet,64720-0152-10
3877.jpg, ROUND, YELLOW,ropinirole 0.5 MG Oral Tablet,64720-0202-10
3878.jpg, OVAL, PINK,metaxalone 800 MG Oral Tablet,64720-0321-10
3879.jpg, CAPSULE," GREEN, TURQUOISE",zaleplon 10 MG Oral Capsule,64720-0323-10
3880.jpg, ROUND, YELLOW,thyroid (USP) 16.25 MG Oral Tablet [Nature-Throid],64727-3298-01
3881.jpg, ROUND, BROWN,thyroid (USP) 32.5 MG Oral Tablet [Nature-Throid],64727-3299-01
3882.jpg, ROUND, BROWN,thyroid (USP) 65 MG Oral Tablet [Nature-Throid],64727-3300-01
3883.jpg, ROUND, WHITE,thyroid (USP) 48.75 MG Oral Tablet [Nature-Throid],64727-3302-01
3884.jpg, OVAL, PURPLE,Colchicine 0.6 MG Oral Tablet [Colcrys],64764-0119-01
3885.jpg, CAPSULE," BLUE, GRAY",dexlansoprazole 30 MG Delayed Release Oral Capsule [Dexilant],64764-0171-30
3886.jpg, CAPSULE, BLUE,dexlansoprazole 60 MG Delayed Release Oral Capsule [Dexilant],64764-0175-30
3887.jpg, ROUND, WHITE,glimepiride 4 MG / pioglitazone 30 MG Oral Tablet [Duetact],64764-0304-30
3888.jpg, ROUND," WHITE, BROWN",lansoprazole 15 MG Disintegrating Oral Tablet [Prevacid],64764-0543-11
3889.jpg, ROUND," WHITE, ORANGE",lansoprazole 30 MG Disintegrating Oral Tablet [Prevacid],64764-0544-30
3890.jpg, TEAR, YELLOW,vortioxetine 10 MG Oral Tablet [Brintellix],64764-0560-30
3891.jpg, TEAR, GREEN,febuxostat 80 MG Oral Tablet [Uloric],64764-0677-30
3892.jpg, ROUND, ORANGE,ramelteon 8 MG Oral Tablet [Rozerem],64764-0805-30
3893.jpg, ROUND, BLUE,12 HR Bupropion Hydrochloride 90 MG / Naltrexone hydrochloride 8 MG Extended Release Oral Tablet [Contrave],64764-0890-99
3894.jpg, ROUND, GREEN,febuxostat 40 MG Oral Tablet [Uloric],64764-0918-30
3895.jpg, CAPSULE," BLUE, WHITE",8 HR Carbidopa 23.75 MG / Levodopa 95 MG Extended Release Oral Capsule [Rytary],64896-0661-43
3896.jpg, ROUND, YELLOW,zolmitriptan 2.5 MG Oral Tablet [Zomig],64896-0671-51
3897.jpg, OVAL, WHITE,"potassium phosphate 155 MG / Sodium Phosphate, Dibasic 852 MG / Sodium Phosphate, Monobasic 130 MG Oral Tablet [Phospha 250 Neutral]",64980-0104-01
3898.jpg, ROUND, WHITE,benztropine mesylate 0.5 MG Oral Tablet,64980-0111-01
3899.jpg, OVAL, WHITE,benztropine mesylate 1 MG Oral Tablet,64980-0112-01
3900.jpg, ROUND, WHITE,Dipyridamole 25 MG Oral Tablet,64980-0133-10
3901.jpg, ROUND, WHITE,24 HR Alprazolam 0.5 MG Extended Release Oral Tablet,64980-0140-06
3902.jpg, ROUND, YELLOW,24 HR Alprazolam 1 MG Extended Release Oral Tablet,64980-0141-06
3903.jpg, OVAL, WHITE,Acetaminophen 500 MG / butalbital 50 MG / Caffeine 40 MG Oral Tablet,64980-0155-01
3904.jpg, ROUND, WHITE,chloroquine phosphate 500 MG Oral Tablet,64980-0178-02
3905.jpg, ROUND, WHITE,Sodium Bicarbonate 650 MG Oral Tablet,64980-0182-10
3906.jpg, ROUND, RED,Tranylcypromine 10 MG Oral Tablet,64980-0183-01
3907.jpg, ROUND, WHITE,Griseofulvin 250 MG Oral Tablet,64980-0185-01
3908.jpg, OVAL, WHITE,Griseofulvin 500 MG Oral Tablet,64980-0186-01
3909.jpg, OVAL, WHITE,Riluzole 50 MG Oral Tablet,64980-0191-06
3910.jpg, OVAL, PINK,Benazepril hydrochloride 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,64980-0194-01
3911.jpg, OVAL, RED,Benazepril hydrochloride 20 MG / Hydrochlorothiazide 25 MG Oral Tablet,64980-0196-01
3912.jpg, ROUND, PINK,Lithium Carbonate 300 MG Extended Release Oral Tablet,64980-0205-01
3913.jpg, ROUND, WHITE,Amlodipine 5 MG Oral Tablet,65162-0007-50
3914.jpg, ROUND, WHITE,Naproxen 250 MG Oral Tablet,65162-0188-10
3915.jpg, OVAL, WHITE,Naproxen 375 MG Oral Tablet,65162-0189-10
3916.jpg, CAPSULE," PURPLE, WHITE",Phenytoin sodium 100 MG Extended Release Oral Capsule,65162-0212-11
3917.jpg, ROUND, ORANGE,24 HR Niacin 500 MG Extended Release Oral Tablet,65162-0321-09
3918.jpg, ROUND, YELLOW,-,65162-0347-58
3919.jpg, ROUND, BROWN,-,65162-0347-58
3920.jpg, ROUND, YELLOW,Folic Acid 1 MG Oral Tablet,65162-0361-10
3921.jpg, OVAL, YELLOW,Meclizine Hydrochloride 25 MG Oral Tablet,65162-0442-10
3922.jpg, CAPSULE," WHITE, TURQUOISE",Indomethacin 75 MG Extended Release Oral Capsule,65162-0506-06
3923.jpg, ROUND, YELLOW,Salsalate 500 MG Oral Tablet,65162-0512-10
3924.jpg, OVAL, YELLOW,Salsalate 750 MG Oral Tablet,65162-0513-50
3925.jpg, ROUND, YELLOW,Spironolactone 50 MG Oral Tablet,65162-0514-50
3926.jpg, ROUND, BROWN,Phenazopyridine hydrochloride 100 MG Oral Tablet,65162-0517-10
3927.jpg, ROUND, BROWN,Phenazopyridine hydrochloride 200 MG Oral Tablet,65162-0520-10
3928.jpg, ROUND, WHITE,Promethazine Hydrochloride 25 MG Oral Tablet,65162-0521-11
3929.jpg, ROUND, PINK,Promethazine Hydrochloride 50 MG Oral Tablet,65162-0522-10
3930.jpg, OVAL, YELLOW,benzonatate 100 MG Oral Capsule,65162-0536-10
3931.jpg, OVAL, YELLOW,benzonatate 200 MG Oral Capsule,65162-0537-10
3932.jpg, ROUND, WHITE,Primidone 50 MG Oral Tablet,65162-0544-10
3933.jpg, ROUND, WHITE,Primidone 250 MG Oral Tablet,65162-0545-10
3934.jpg, OVAL, PINK,metaxalone 800 MG Oral Tablet,65162-0553-10
3935.jpg, ROUND, YELLOW,Bethanechol Chloride 25 MG Oral Tablet,65162-0573-10
3936.jpg, ROUND, WHITE,tramadol hydrochloride 50 MG Oral Tablet,65162-0627-11
3937.jpg, ROUND, WHITE,Flecainide Acetate 50 MG Oral Tablet,65162-0641-10
3938.jpg, ROUND, WHITE,Flecainide Acetate 100 MG Oral Tablet,65162-0642-10
3939.jpg, OVAL, WHITE,Flecainide Acetate 150 MG Oral Tablet,65162-0643-10
3940.jpg, OVAL, YELLOW,-,65162-0668-50
3941.jpg, OVAL, WHITE,Guanfacine 1 MG Oral Tablet,65162-0711-10
3942.jpg, OVAL, WHITE,Guanfacine 2 MG Oral Tablet,65162-0713-10
3943.jpg, OVAL, WHITE,-,65162-0725-10
3944.jpg, OVAL, WHITE,-,65162-0727-10
3945.jpg, ROUND, WHITE,Promethazine Hydrochloride 12.5 MG Oral Tablet,65162-0745-10
3946.jpg, OVAL, YELLOW,Dutasteride 0.5 MG Oral Capsule,65162-0750-03
3947.jpg, ROUND, WHITE,Benazepril hydrochloride 5 MG Oral Tablet,65162-0751-10
3948.jpg, ROUND, WHITE,Benazepril hydrochloride 20 MG Oral Tablet,65162-0753-10
3949.jpg, OVAL, PINK,Warfarin Sodium 1 MG Oral Tablet,65162-0761-10
3950.jpg, OVAL, PURPLE,Warfarin Sodium 2 MG Oral Tablet,65162-0762-10
3951.jpg, OVAL, GREEN,Warfarin Sodium 2.5 MG Oral Tablet,65162-0763-10
3952.jpg, OVAL, ORANGE,Warfarin Sodium 5 MG Oral Tablet,65162-0766-11
3953.jpg, OVAL, TURQUOISE,Warfarin Sodium 6 MG Oral Tablet,65162-0767-10
3954.jpg, OVAL, YELLOW,Warfarin Sodium 7.5 MG Oral Tablet,65162-0768-10
3955.jpg, OVAL, WHITE,Warfarin Sodium 10 MG Oral Tablet,65162-0769-10
3956.jpg, RECTANGLE, GREEN,aripiprazole 2 MG Oral Tablet,65162-0896-09
3957.jpg, CAPSULE, RED,Triamterene 50 MG Oral Capsule [Dyrenium],65197-0002-01
3958.jpg, CAPSULE, RED,Triamterene 100 MG Oral Capsule [Dyrenium],65197-0003-01
3959.jpg, CAPSULE," GRAY, ORANGE",Budesonide 3 MG Delayed Release Oral Capsule [Entocort],65483-0702-10
3960.jpg, ROUND, WHITE,24 HR venlafaxine 37.5 MG Extended Release Oral Tablet,65580-0301-03
